0.9997537556757273,14:54:00.000
0.999802175859639,14:55:00.000
0.9998228164151056,14:56:00.000
0.9998558608383291,14:52:00.000
0.9998661004240057,14:53:00.000
0.9998893898220034,14:51:00.000
0.9999199338046625,14:50:00.000
0.9999337488107886,14:25:00.000
0.9999531740255111,14:27:00.000
0.9999541159791856,14:49:00.000
0.9999586775192074,14:28:00.000
0.9999682362276557,14:48:00.000
0.9999832427420606,14:46:00.000
0.9999951256400708,14:29:00.000
0.9999985864633797,14:41:00.000
1,15:00:00.000
1.0000087904158699,14:26:00.000
1.0000384158095312,14:47:00.000
1.0000543373095556,14:30:00.000
1.0000593596289895,14:59:00.000
1.0000593596289895,14:58:00.000
1.0000617929513138,14:40:00.000
1.0000750620589174,14:45:00.000
1.0000770728866457,14:24:00.000
1.0000821956684265,14:57:00.000
1.0001927344965766,14:42:00.000
1.0001933362505595,14:44:00.000
1.0002163792599315,14:23:00.000
1.0002309708851393,14:43:00.000
1.0002454584063738,14:36:00.000
1.0002567655123047,14:35:00.000
1.000261775085367,14:39:00.000
1.0002939465574783,14:34:00.000
1.0002950839135174,14:21:00.000
1.0003022805861448,14:37:00.000
1.0003447890325607,14:38:00.000
1.0003505526021497,14:22:00.000
1.0003543096856018,14:33:00.000
1.0004533959822473,14:31:00.000
1.0005055539836736,14:32:00.000
1.0006081091304653,14:20:00.000
1.0007679692040659,14:10:00.000
1.0007705082549174,14:19:00.000
1.0007890628188405,14:18:00.000
1.0008423623471723,14:02:00.000
1.000850005905554,13:39:00.000
1.0008546977416055,14:01:00.000
1.0008842717448474,14:17:00.000
1.0008960371355133,14:09:00.000
1.0009008635075893,14:16:00.000
1.0009344525807806,14:15:00.000
1.0009375632616058,13:32:00.000
1.0009423608371266,14:00:00.000
1.0009501001757402,13:40:00.000
1.0009587143806151,14:04:00.000
1.0009616756231436,14:11:00.000
1.0009730283457994,13:38:00.000
1.0009816546235568,14:03:00.000
1.0010176582858863,13:31:00.000
1.001037740616452,14:05:00.000
1.0010657684314463,13:33:00.000
1.0010752829962055,14:14:00.000
1.001077900014148,14:12:00.000
1.0011006646961382,14:06:00.000
1.001108627996672,13:37:00.000
1.0011138776119546,14:08:00.000
1.0011360817833996,13:59:00.000
1.0011828853202323,13:41:00.000
1.0011863090176818,13:34:00.000
1.0011911998047867,13:35:00.000
1.0012047351947186,14:07:00.000
1.0012082390810038,13:36:00.000
1.0012378546553409,13:47:00.000
1.0012387932060187,13:58:00.000
1.0012773223562654,14:13:00.000
1.001347952444705,13:48:00.000
1.0013823590890591,13:46:00.000
1.0013831215814153,13:57:00.000
1.0014082963478095,13:42:00.000
1.0014364177311832,13:55:00.000
1.0014390654011676,13:54:00.000
1.001467280896505,13:43:00.000
1.0014822478698588,13:45:00.000
1.001498555772791,13:49:00.000
1.0015228169336385,13:30:00.000
1.0015424832914164,13:44:00.000
1.0015591841841132,13:50:00.000
1.0015820907790658,13:53:00.000
1.0015971048868209,13:56:00.000
1.0016126522577171,13:29:00.000
1.001614655988476,13:52:00.000
1.0016410974119725,13:51:00.000
1.0017909720911944,13:28:00.000
1.0020935282747756,13:27:00.000
1.002203210934604,13:25:00.000
1.002223998727376,13:26:00.000
1.0023729303474431,13:23:00.000
1.0023829389032377,13:24:00.000
1.0024036341216618,13:22:00.000
1.0024258424308476,11:23:00.000
1.0024823009816106,11:20:00.000
1.002509965277056,11:21:00.000
1.002527511565866,11:22:00.000
1.0025332747539126,11:24:00.000
1.0025891992038476,13:21:00.000
1.0026558755161756,11:19:00.000
1.0027009506742612,11:25:00.000
1.002816819450429,11:26:00.000
1.00282704979866,13:20:00.000
1.0028437460529873,11:28:00.000
1.0029473182641269,11:27:00.000
1.0030367332590377,11:29:00.000
1.0030634554999798,11:18:00.000
1.0031017220879417,13:19:00.000
1.0032251698400152,11:10:00.000
1.0032472463212185,10:47:00.000
1.0033081844262528,13:18:00.000
1.0033535087491467,10:46:00.000
1.0034246111889566,11:12:00.000
1.0034474972329053,11:11:00.000
1.0035262311719269,11:30:00.000
1.0035285366517388,11:13:00.000
1.0035295707086311,10:48:00.000
1.0035326143195178,11:09:00.000
1.00358669002472,13:17:00.000
1.00360986314254,11:15:00.000
1.0036157686365543,11:17:00.000
1.0036165468915061,11:14:00.000
1.0036261518846417,11:06:00.000
1.0036315798242037,13:05:00.000
1.00365985091423,13:04:00.000
1.0036617077062047,11:08:00.000
1.003695606478077,11:16:00.000
1.0037041362403443,13:16:00.000
1.0037335020446623,13:06:00.000
1.0037349332252905,13:02:00.000
1.0037396298752692,11:05:00.000
1.0037412259840452,13:03:00.000
1.0037448121728685,13:01:00.000
1.0037804147441516,11:03:00.000
1.0037857833310753,11:07:00.000
1.003786375668013,10:45:00.000
1.0038384189030556,13:08:00.000
1.0038549270073949,11:04:00.000
1.0038599466171891,10:49:00.000
1.0038824677750067,13:07:00.000
1.0039034737371053,13:09:00.000
1.0039110562396403,11:02:00.000
1.003956321204963,13:10:00.000
1.0039820880771961,10:44:00.000
1.003992377987696,10:42:00.000
1.00399759718173,13:15:00.000
1.004109940142548,13:14:00.000
1.0041334422031645,13:12:00.000
1.0041355461808765,10:54:00.000
1.0041381344600244,10:41:00.000
1.0041641360620275,13:11:00.000
1.0041668846917136,10:43:00.000
1.0041826293025111,10:50:00.000
1.0042057336891834,11:01:00.000
1.0042451809190065,13:13:00.000
1.0042515821921705,10:55:00.000
1.004275887964353,10:56:00.000
1.0043905470001966,10:53:00.000
1.0044165037297277,10:51:00.000
1.004462681071149,10:52:00.000
